gene	BeWo.CT	SCR.CT27	SCR.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000067715	0	0	1	ENSG00000067715	protein_coding	SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]
ENSG00000072041	0	0	1	ENSG00000072041	protein_coding	SLC6A15	solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]
ENSG00000102996	0	0	1	ENSG00000102996	protein_coding	MMP15	matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]
ENSG00000103942	0	0	1	ENSG00000103942	protein_coding	HOMER2	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]
ENSG00000104081	0	0	1	ENSG00000104081	protein_coding	BMF	Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]
ENSG00000108506	0	0	1	ENSG00000108506	protein_coding	INTS2	integrator complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:29241]
ENSG00000108557	0	0	1	ENSG00000108557	protein_coding	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]
ENSG00000125430	0	0	1	ENSG00000125430	protein_coding	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]
ENSG00000128965	0	0	1	ENSG00000128965	protein_coding	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]
ENSG00000129038	0	0	1	ENSG00000129038	protein_coding	LOXL1	lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]
ENSG00000131471	0	0	1	ENSG00000131471	protein_coding	AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]
ENSG00000131480	0	0	1	ENSG00000131480	protein_coding	AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]
ENSG00000136111	0	0	1	ENSG00000136111	protein_coding	TBC1D4	TBC1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:19165]
ENSG00000136487	0	0	1	ENSG00000136487	protein_coding	GH2	growth hormone 2 [Source:HGNC Symbol;Acc:HGNC:4262]
ENSG00000137860	0	0	1	ENSG00000137860	protein_coding	SLC28A2	solute carrier family 28 member 2 [Source:HGNC Symbol;Acc:HGNC:11002]
ENSG00000139714	0	0	1	ENSG00000139714	protein_coding	MORN3	MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807]
ENSG00000139946	0	0	1	ENSG00000139946	protein_coding	PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]
ENSG00000158023	0	0	1	ENSG00000158023	protein_coding	CFAP251	cilia and flagella associated protein 251 [Source:HGNC Symbol;Acc:HGNC:28506]
ENSG00000161653	0	0	1	ENSG00000161653	protein_coding	NAGS	N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996]
ENSG00000165548	0	0	1	ENSG00000165548	protein_coding	TMEM63C	transmembrane protein 63C [Source:HGNC Symbol;Acc:HGNC:23787]
ENSG00000170412	0	0	1	ENSG00000170412	protein_coding	GPRC5C	G protein-coupled receptor class C group 5 member C [Source:HGNC Symbol;Acc:HGNC:13309]
ENSG00000173917	0	0	1	ENSG00000173917	protein_coding	HOXB2	homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113]
ENSG00000175155	0	0	1	ENSG00000175155	protein_coding	YPEL2	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]
ENSG00000178852	0	0	1	ENSG00000178852	protein_coding	EFCAB13	EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864]
ENSG00000179094	0	0	1	ENSG00000179094	protein_coding	PER1	period circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:8845]
ENSG00000179477	0	0	1	ENSG00000179477	protein_coding	ALOX12B	arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]
ENSG00000182963	0	0	1	ENSG00000182963	protein_coding	GJC1	gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]
ENSG00000185615	0	0	1	ENSG00000185615	protein_coding	PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]
ENSG00000185829	0	0	1	ENSG00000185829	protein_coding	ARL17A	ADP ribosylation factor like GTPase 17A [Source:HGNC Symbol;Acc:HGNC:24096]
ENSG00000187607	0	0	1	ENSG00000187607	protein_coding	ZNF286A	zinc finger protein 286A [Source:HGNC Symbol;Acc:HGNC:13501]
ENSG00000196470	0	0	1	ENSG00000196470	protein_coding	SIAH1	siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]
ENSG00000198933	0	0	1	ENSG00000198933	protein_coding	TBKBP1	TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]
ENSG00000214946	0	0	1	ENSG00000214946	protein_coding	TBC1D26	TBC1 domain family member 26 [Source:HGNC Symbol;Acc:HGNC:28745]
ENSG00000277363	0	0	1	ENSG00000277363	protein_coding	SRCIN1	SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506]
ENSG00000277481	0	0	1	ENSG00000277481	protein_coding	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:21716]
ENSG00000065717	0	0	1	ENSG00000065717	protein_coding	TLE2	TLE family member 2, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11838]
ENSG00000072071	0	0	1	ENSG00000072071	protein_coding	ADGRL1	adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]
ENSG00000074181	0	0	1	ENSG00000074181	protein_coding	NOTCH3	notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883]
ENSG00000076826	0	0	1	ENSG00000076826	protein_coding	CAMSAP3	calmodulin regulated spectrin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29307]
ENSG00000077009	0	0	1	ENSG00000077009	protein_coding	NMRK2	nicotinamide riboside kinase 2 [Source:HGNC Symbol;Acc:HGNC:17871]
ENSG00000080573	0	0	1	ENSG00000080573	protein_coding	COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]
ENSG00000087460	0	0	1	ENSG00000087460	protein_coding	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]
ENSG00000087589	0	0	1	ENSG00000087589	protein_coding	CASS4	Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]
ENSG00000099875	0	0	1	ENSG00000099875	protein_coding	MKNK2	MAPK interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:7111]
ENSG00000100979	0	0	1	ENSG00000100979	protein_coding	PLTP	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]
ENSG00000101349	0	0	1	ENSG00000101349	protein_coding	PAK5	p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916]
ENSG00000102290	0	0	1	ENSG00000102290	protein_coding	PCDH11X	protocadherin 11 X-linked [Source:HGNC Symbol;Acc:HGNC:8656]
ENSG00000104826	0	0	1	ENSG00000104826	protein_coding	LHB	luteinizing hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:6584]
ENSG00000104827	0	0	1	ENSG00000104827	protein_coding	CGB3	chorionic gonadotropin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1886]
ENSG00000105048	0	0	1	ENSG00000105048	protein_coding	TNNT1	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]
ENSG00000105137	0	0	1	ENSG00000105137	protein_coding	SYDE1	synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824]
ENSG00000105255	0	0	1	ENSG00000105255	protein_coding	FSD1	fibronectin type III and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13745]
ENSG00000105388	0	0	1	ENSG00000105388	protein_coding	CEACAM5	CEA cell adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:1817]
ENSG00000105538	0	0	1	ENSG00000105538	protein_coding	RASIP1	Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]
ENSG00000105550	0	0	1	ENSG00000105550	protein_coding	FGF21	fibroblast growth factor 21 [Source:HGNC Symbol;Acc:HGNC:3678]
ENSG00000127507	0	0	1	ENSG00000127507	protein_coding	ADGRE2	adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337]
ENSG00000128309	0	0	1	ENSG00000128309	protein_coding	MPST	mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]
ENSG00000130203	0	0	1	ENSG00000130203	protein_coding	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]
ENSG00000130208	0	0	1	ENSG00000130208	protein_coding	APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]
ENSG00000130513	0	0	1	ENSG00000130513	protein_coding	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]
ENSG00000130876	0	0	1	ENSG00000130876	protein_coding	SLC7A10	solute carrier family 7 member 10 [Source:HGNC Symbol;Acc:HGNC:11058]
ENSG00000131196	0	0	1	ENSG00000131196	protein_coding	NFATC1	nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]
ENSG00000141384	0	0	1	ENSG00000141384	protein_coding	TAF4B	TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]
ENSG00000141551	0	0	1	ENSG00000141551	protein_coding	CSNK1D	casein kinase 1 delta [Source:HGNC Symbol;Acc:HGNC:2452]
ENSG00000141905	0	0	1	ENSG00000141905	protein_coding	NFIC	nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]
ENSG00000142530	0	0	1	ENSG00000142530	protein_coding	GARIN5A	golgi associated RAB2 interactor 5A [Source:HGNC Symbol;Acc:HGNC:25107]
ENSG00000160200	0	0	1	ENSG00000160200	protein_coding	CBS	cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]
ENSG00000166634	0	0	1	ENSG00000166634	protein_coding	SERPINB12	serpin family B member 12 [Source:HGNC Symbol;Acc:HGNC:14220]
ENSG00000167037	0	0	1	ENSG00000167037	protein_coding	SGSM1	small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:29410]
ENSG00000167634	0	0	1	ENSG00000167634	protein_coding	NLRP7	NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]
ENSG00000167680	0	0	1	ENSG00000167680	protein_coding	SEMA6B	semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]
ENSG00000167685	0	0	1	ENSG00000167685	protein_coding	ZNF444	zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]
ENSG00000168234	0	0	1	ENSG00000168234	protein_coding	TTC39C	tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]
ENSG00000169891	0	0	1	ENSG00000169891	protein_coding	REPS2	RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:HGNC:9963]
ENSG00000171124	0	0	1	ENSG00000171124	protein_coding	FUT3	fucosyltransferase 3 (Lewis blood group) [Source:HGNC Symbol;Acc:HGNC:4014]
ENSG00000174951	0	0	1	ENSG00000174951	protein_coding	FUT1	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]
ENSG00000178150	0	0	1	ENSG00000178150	protein_coding	ZNF114	zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]
ENSG00000178297	0	0	1	ENSG00000178297	protein_coding	TMPRSS9	transmembrane serine protease 9 [Source:HGNC Symbol;Acc:HGNC:30079]
ENSG00000179846	0	0	1	ENSG00000179846	protein_coding	NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]
ENSG00000182492	0	0	1	ENSG00000182492	protein_coding	BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]
ENSG00000182871	0	0	1	ENSG00000182871	protein_coding	COL18A1	collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]
ENSG00000183077	0	0	1	ENSG00000183077	protein_coding	AFMID	arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]
ENSG00000184205	0	0	1	ENSG00000184205	protein_coding	TSPYL2	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]
ENSG00000185133	0	0	1	ENSG00000185133	protein_coding	INPP5J	inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]
ENSG00000187045	0	0	1	ENSG00000187045	protein_coding	TMPRSS6	transmembrane serine protease 6 [Source:HGNC Symbol;Acc:HGNC:16517]
ENSG00000188624	0	0	1	ENSG00000188624	protein_coding	IGFL3	IGF like family member 3 [Source:HGNC Symbol;Acc:HGNC:32930]
ENSG00000189052	0	0	1	ENSG00000189052	protein_coding	CGB5	chorionic gonadotropin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:16452]
ENSG00000196337	0	0	1	ENSG00000196337	protein_coding	CGB7	chorionic gonadotropin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:16451]
ENSG00000204653	0	0	1	ENSG00000204653	protein_coding	ASPDH	aspartate dehydrogenase domain containing [Source:HGNC Symbol;Acc:HGNC:33856]
ENSG00000213030	0	0	1	ENSG00000213030	protein_coding	CGB8	chorionic gonadotropin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:16453]
ENSG00000214456	0	0	1	ENSG00000214456	protein_coding	PLIN5	perilipin 5 [Source:HGNC Symbol;Acc:HGNC:33196]
ENSG00000268655	0	0	1	ENSG00000268655	protein_coding		novel protein
